macrepo,name,parent_collection,url
73668,"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [Flightline 2651-Photo 83]",71378,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73668
73669,"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [Flightline 2651-Photo 84]",71378,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73669
73670,"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [Flightline 2649-Photo 34]",71378,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73670
73671,"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [Flightline 2651-Photo 71]",71378,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73671
73672,"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [Flightline 2651-Photo 72]",71378,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73672
73673,"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [Flightline 2651-Photo 73]",71378,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73673
73674,"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [Flightline 2651-Photo 74]",71378,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73674
73675,"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [Flightline 2651-Photo 75]",71378,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73675
73676,"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [Flightline 2651-Photo 76]",71378,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73676
73677,"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [Flightline 2651-Photo 77]",71378,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73677
73678,"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [Flightline 2651-Photo 78]",71378,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73678
73679,"[Hamilton - Burlington survey for the Queen Elizabeth Way, 1953] : [Flightline 2651-Photo 79]",71378,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73679
73680,"Army map 'G' : [Noeux-les-Mines, Lens, Arras]",74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73680
73681,"Army map 'B' : [La Bassée, Givenchy, Vimy]",75447,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73681
73682,Passchendaele Ridge,85278,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73682
73684,"Plan of subdivision of lots 1,2,3,4,5,6 and the reserve lot",49596,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73684
73685,The Old Race Course,49596,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73685
73686,Plan of the survey of the north part of lot no. 13 in 4th Conn of Barton as laid out into lots by R J Hamilton Esqr.,49596,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73686
73687,Passchendaele Ridge,74935,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73687
73688,"Zeggers-Cappel : Army railways, 6-18",74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73688
73689,Lumbres : areas & training facilities,74938,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73689
73690,"Secret, Watten Bridge Head - Merckeghem Switch - St. Omer - Sercus Line : artillery positions",75444,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73690
73691,"Secret, Watten Bridge Head - Merckeghem Switch - St. Omer - Sercus Line : artillery positions",75444,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73691
73692,"Merris : position of Artillery Director Stations, 23-7-18",85278,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73692
73725,"Position of artillery bearing pickets, 27-7-18 : [Poperinghe, Ypres]",85278,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73725
73726,The Scarpe Valley,74939,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73726
73727,"Furnes, provisional issue : secret, administrative situation map, 9-9-17",85278,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73727
73728,"Railway map : [Nesle, Ham]",74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73728
73729,Railway map : [Bapaume Region],74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73729
73730,Railway map : [Peronne Region],74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73730
73903,"Skeleton map of Fifth Army Front : [Bapaume Region, March 2nd, 1917]",75442,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73903
73904,"Skeleton map of Fifth Army Front : [Bapaume Region, March 3rd, 1917]",75442,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73904
73905,"Skeleton map of Fifth Army Front : [Bapaume Region, March 4th, 1917]",75442,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73905
73906,"Skeleton map of Fifth Army Front : [Bapaume Region, March 5th, 1917]",75442,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73906
73907,"Skeleton map of Fifth Army Front : [Bapaume Region, March 6th, 1917]",75442,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73907
73908,"Skeleton map of Fifth Army Front : [Bapaume Region, March 7th, 1917]",75442,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73908
73909,"Skeleton map of Fifth Army Front : [Bapaume Region, March 8th, 1917]",75442,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73909
73910,"Skeleton map of Fifth Army Front : [Bapaume Region, March 9th, 1917]",75442,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73910
73911,"Skeleton map of Fifth Army Front : [Bapaume Region, March 10th, 1917]",75442,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73911
73912,"Skeleton map of Fifth Army Front : [Bapaume Region, March 12th, 1917]",75442,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73912
73913,"Skeleton map of Fifth Army Front : [Bapaume Region, March 13th, 1917]",75442,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73913
73914,Cassel,66558,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73914
73915,"[Royal Naval Air Service flying map of Kiel Canal, 1915]",85279,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73915
73916,"Battle of the Somme, situations in July, 1916",85276,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73916
73917,"Western Front 4, new series",75442,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73917
73918,"Combined situation map, First, Third & Fifth Armies, no. 3",85276,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73918
73919,"Situation map 5A, new series : [St. Quentin Region, 1917]",85276,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73919
73920,"Situation map 2B, new series : [Lierre, Mechlin, Brussels, 10 November 1918]",74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73920
73921,Hazebrouck 5A,74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73921
73922,"Situation map 3B, new series : [Hal, Nivelles, Charleroi, 10 November 1918]",74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73922
73923,"Germany, 1M, western half",66558,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73923
73924,"First Army area : [Armentières, Lens, February 1916]",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73924
73925,"First Army area : [Lille, Lens, Douai, September 1917]",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73925
73926,"[First] Army area : [First Army artillery intelligence map, October 1917]",75209,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73926
73927,"[First] Army area : secret, First Army dispositions, January 20th, 1918",85278,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73927
73928,"[First] Army area : secret, First Army railways, [January 1918]",74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73928
73973,"[First] Army area : secret, First Army ammunition supply system; First Army railways, [January 1918]",74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73973
73974,"[First] Army area : secret, map no. 2, First Army medical arrangements; First Army railways, [January 1918]",75443,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73974
73975,"[First] Army area : secret, map no. 4, First Army R.E. supply system; First Army railways, [January 1918]",74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73975
73976,"[First] Army area : secret, map no. 3, First Army supply & reinforcement system; First Army railways, [January 1918]",74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73976
73977,"Aire, parts of Hazebrouck, Tournai, Lens, Valenciennes : map showing German grids",74935,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73977
73978,"[First] Army area : motor traffic circuits, corrected to 26-6-18",75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73978
73979,"[First] Army area : secret, railways, [August/September 1918]",74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73979
73980,"First Army area (extension east) : hostile aerodromes opposite First Army front, [February 1918]",75443,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73980
73981,"First Army area (extension east), secret : distribution of German forces, [August 1918]",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73981
73982,"First Army situation map, mid-day Aug. 27th [1918]",85276,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73982
73983,"Distribution of German Forces, 10-9-18",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73983
73984,"Distribution of German Forces, 15-9-18",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73984
73985,"[Second Army area : Ypres, Lille Region, 1915]",75202,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73985
73986,"Second Army area (east) : sketch map, showing supposed location of enemy's forces on 15th February 1917",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73986
73987,"Second Army area (east) : sketch map, showing supposed location of enemy's forces on 15th March, 1917",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73987
73988,"[Second Army area before the Battle of Messines, 1917]",75444,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73988
73989,Second Army area : showing traffic circuits dated 20-4-17,75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73989
73990,Hazebrouck 5A,85278,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73990
73991,Army traffic map : Ypres - Armentieres Area,75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73991
73992,Index to Special Maps,75202,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73992
73993,"Second Army M.T. circuits, eastern area, 15th May, 1918",75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73993
73994,"[Second] Army area map, no. 7 : enemy order of battle, 6 pm. 10th May 1918",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73994
73995,"[Second] Army area no. 1 : Second Army lines of defence, 25th April 1918",75447,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73995
73996,"[Second] Army area map, no. 6 : Second Army M.T. circuits",75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73996
73997,"[Second] Army area map, no. 6 : Army route plan, 12-8-18",75436,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73997
73998,"[Second] Army area map, no. 6 : railways (secret)",74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73998
73999,"[Second] Army area map, no. 7 : index to panoramas",75202,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A73999
74000,"[Second] Army area map, no. 7 : index to panoramas",75202,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74000
74001,"[Second] Army area no. 1 : Second Army lines of defence, 29th April 1918",75447,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74001
74003,"[Second] Army area map, no. 8 : hostile aerodromes and hospitals, from air photographs, April 1st - May 15th, 1918",75443,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74003
74060,"[Second] Army area map, no. 9 : hostile aerodromes opposite Second Army front, June 6th 1918 (from air photographs)",75443,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74060
74105,"[Second] Army area map, no. 9 : enemy hospital signs opposite Second Army front (from air photographs), June 6th, 1918",75443,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74105
74106,"[Second] Army area map, no. 9 : hostile aerodromes opposite Second Army front, August 23rd, 1918 (from air photographs)",75443,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74106
74107,"Army area map no. 10 : Watten Bridge Head - Merckeghem Switch - St. Omer - Sercus Line, signal communications",75436,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74107
74108,"Army area map no. 10 : Watten Bridge Head - Merckeghem Switch - St. Omer - Sercus Line, water supply",75438,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74108
74109,"Army area map no. 10 : army training areas map, October, 1918",74938,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74109
74110,Savy,75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74110
74111,Savy,75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74111
74112,Lucheux,75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74112
74113,"Western Front 4, new series : enemy order of battle, 6 pm, 23.4.1917",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74113
74159,Transportation map of the Middle East,32223,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74159
74179,Aldershot camp and vicinity,70822,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74179
74180,"Third Army map : [Lens, Arras Cambrai]",75209,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74180
74181,Situation map 23-11-17 : [Cambrai Region],85276,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74181
74182,"Cambrai, parts of Lens, Valenciennes, Amiens, St. Quentin : enemy order of battle, 16-10-17",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74182
74183,"Cambrai, parts of Lens, Valenciennes, Amiens, St. Quentin : enemy order of battle, 1-11-17",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74183
74184,"Cambrai, parts of Lens, Valenciennes, Amiens, St. Quentin : enemy order of battle, 26-11-17",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74184
74185,"Cambrai, parts of Lens, Valenciennes, Amiens, St. Quentin : enemy order of battle, 1-12-17",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74185
74186,"Third Army administrative map : Third Army traffic map, June 1918",75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74186
74187,"Third Army forward traffic map, September 14th, 1918 : parts of Lens Valenciennes, Amiens and St. Quentin",75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74187
74188,"Fourth Army area, administrative map : motor traffic circuits",75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74188
74189,"Fourth Army area administrative map : situation map showing approximate position of British Front Line on 31st May, 1917",85276,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74189
74340,"Plan of survey of lots in the City of Hamilton, the property of Walter Dickson Esq",49596,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74340
74377,Jamaica,32223,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74377
74378,"Ottawa-Gatineau District, Ontario - Quebec",70822,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74378
74381,"[Fourth Army] administrative area map (Dixmude) : situation map showing distribution of enemy's forces on 15th Sept., 1917",74940,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74381
74382,Fourth Army M.T. circuits,75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74382
74384,Roye : railway map,74936,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74384
74385,"Vignacourt administrative map : army area map, Oct. 24th 1918",74938,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74385
74386,Sai Heung,66659,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74386
74444,"Plan of subdivision of part of lot 7, concession 2, Barton-Tp., the property of Hon. W.E. Sanford",49596,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74444
74445,Fifth Army area administrative map : motor traffic circuits,75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74445
74446,Fifth Army area (showing traffic circuits dated 23-6-17),75096,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74446
74448,"Plan of the south ends of lots nos 13 and 14 in the 4th Conn of Barton, divided into 59 lots of about one acre each",49596,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74448
74449,"Map issued with Fifth Army summary of information, October 15th 1918",85281,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74449
74450,"Road and bridge map, showing roads normally suitable for motor traffic, road bridges and light railways",75439,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74450
